journey,journey_count,distance_in_meters,av_duration_s,clean_text,cluster
"Murray Grove , Hoxton to Stonecutter Street, Holborn",657,1989.9857755452647,742.1917808219176,murray grove  hoxton to stonecutter street holborn,2
"The Tennis Courts, The Regent's Park to Warwick Avenue Station, Maida Vale",657,2113.984220772749,1587.103500761035,the tennis courts the regents park to warwick avenue station maida vale,0
"Elizabeth Bridge, Victoria to Seville Street, Knightsbridge",657,1332.3017187966266,1010.2770167427695,elizabeth bridge victoria to seville street knightsbridge,0
"Wells Street, Fitzrovia to Crawford Street, Marylebone",657,1361.5183104858704,621.9208523592084,wells street fitzrovia to crawford street marylebone,2
"Philpot Street, Whitechapel to Chrisp Street Market, Poplar",657,3091.93905872042,1176.1643835616442,philpot street whitechapel to chrisp street market poplar,2
"Kennington Cross, Kennington to Smith Square, Westminster",657,1353.2683077497006,517.8188736681884,kennington cross kennington to smith square westminster,2
"Derry Street, Kensington to St. James's Square, St. James's",657,3991.4876475282786,1485.855403348554,derry street kensington to st jamess square st jamess,2
"Chesilton Road, Fulham to Imperial Wharf Station, Sands End",657,1577.1205954178456,992.8203957382042,chesilton road fulham to imperial wharf station sands end,0
"Import Dock, Canary Wharf to Upper Bank Street, Canary Wharf",657,310.6198912361651,2125.93607305936,import dock canary wharf to upper bank street canary wharf,2
"Binfield Road, Stockwell to Gauden Road, Clapham",657,1005.588534222699,565.3881278538814,binfield road stockwell to gauden road clapham,0
"Sancroft Street, Vauxhall to Malet Street, Bloomsbury",657,3733.4935321637686,1203.7214611872143,sancroft street vauxhall to malet street bloomsbury,2
"Lambeth North Station, Waterloo to Cleaver Street, Kennington",657,1234.2153761109382,393.6590563165906,lambeth north station waterloo to cleaver street kennington,2
"Halford Road, West Kensington to Beryl Road, Hammersmith",657,1783.6888346575065,779.3105022831048,halford road west kensington to beryl road hammersmith,1
"Hampstead Road, Euston to Bethnal Green Road, Shoreditch",657,4396.5515150968495,1308.1415525114155,hampstead road euston to bethnal green road shoreditch,0
"Queen's Gate (South), South Kensington to Knaresborough Place, Earl's Court",657,852.243339598497,458.31963470319624,queens gate south south kensington to knaresborough place earls court,1
"Silverthorne Road, Battersea to Elizabeth Bridge, Victoria",657,2169.105134833402,797.2161339421613,silverthorne road battersea to elizabeth bridge victoria,0
"Battersea Park Road, Nine Elms to Surrey Lane, Battersea",657,1822.861969454309,893.0426179604262,battersea park road nine elms to surrey lane battersea,0
"New Inn Yard, Shoreditch to Moorfields, Moorgate",657,871.3473021307896,507.4931506849315,new inn yard shoreditch to moorfields moorgate,2
"Bankside Mix, Bankside to Fire Brigade Pier, Vauxhall",657,1992.6629010905128,913.9071537290714,bankside mix bankside to fire brigade pier vauxhall,0
"Webber Street , Southwark to Moor Street, Soho",657,2407.7250479191734,921.0213089802132,webber street  southwark to moor street soho,2
"Little Brook Green, Brook Green to Southerton Road, Hammersmith",657,383.9173156176851,1514.0639269406388,little brook green brook green to southerton road hammersmith,0
"Marylebone Lane, Marylebone to Harrowby Street, Marylebone",657,1151.4487762068195,750.4779299847792,marylebone lane marylebone to harrowby street marylebone,2
"Old Brompton Road, South Kensington to Crabtree Lane, Fulham",657,2787.667503814552,787.6575342465752,old brompton road south kensington to crabtree lane fulham,1
"St. Bride Street, Holborn to Kennington Cross, Kennington",657,2934.8254986871516,836.1735159817352,st bride street holborn to kennington cross kennington,2
"Wren Street, Holborn to Islington Green, Angel",657,1613.1975473602809,999.6270928462708,wren street holborn to islington green angel,2
"Fashion Street, Whitechapel to Nesham Street, Wapping",657,1329.9760638663247,488.83866057838645,fashion street whitechapel to nesham street wapping,2
"Jubilee Street, Stepney to New Road 1 , Whitechapel",657,701.8801782237234,486.7838660578386,jubilee street stepney to new road   whitechapel,2
"Hampstead Road, Euston to Northdown Street, King's Cross",657,1443.9985750387475,572.3698630136986,hampstead road euston to northdown street kings cross,2
"St. Bride Street, Holborn to Tooley Street, Bermondsey",657,2196.1937524417317,1066.1567732115675,st bride street holborn to tooley street bermondsey,2
"Wellington Road, St. John's Wood to Aberdeen Place, St. John's Wood",657,949.6243744053504,753.4353120243533,wellington road st johns wood to aberdeen place st johns wood,2
"Mexfield Road, East Putney to Wandsworth Town Station, Wandsworth",657,1156.2270033184766,488.17351598173497,mexfield road east putney to wandsworth town station wandsworth,0
"Ackroyd Drive, Bow to Brushfield Street, Liverpool Street",657,3634.976125417804,1126.4657534246576,ackroyd drive bow to brushfield street liverpool street,2
"Pitfield Street Central, Hoxton to Tysoe Street, Clerkenwell",657,1923.9151717116847,730.5753424657535,pitfield street central hoxton to tysoe street clerkenwell,2
"Derry Street, Kensington to Holland Park, Kensington",657,651.0165063543502,1008.5281582952814,derry street kensington to holland park kensington,1
"Poured Lines, Bankside to Waterloo Station 3, Waterloo",657,744.013029319097,506.849315068493,poured lines bankside to waterloo station  waterloo,2
"Sadlers Sports Centre, Finsbury to Graham Street, Angel",657,867.2095167761835,428.1050228310502,sadlers sports centre finsbury to graham street angel,2
"Granby Street, Shoreditch to Monument Street, Monument",657,2075.2607008049795,878.0410958904109,granby street shoreditch to monument street monument,2
"Clinton Road, Mile End to Salmon Lane, Limehouse",657,1323.6867411714466,1122.6788432267883,clinton road mile end to salmon lane limehouse,0
"Durant Street, Bethnal Green to Cleveland Way, Stepney",657,1307.37022233232,657.359208523592,durant street bethnal green to cleveland way stepney,0
"Howland Street, Fitzrovia to Northington Street , Holborn",657,1731.0716192832692,729.6012176560122,howland street fitzrovia to northington street  holborn,2
"Bayley Street , Bloomsbury to Waterloo Station 2, Waterloo",657,2078.896655877043,708.6727549467273,bayley street  bloomsbury to waterloo station  waterloo,2
"Southwark Station 2, Southwark to New Globe Walk, Bankside",657,686.3021506643963,603.8934550989345,southwark station  southwark to new globe walk bankside,2
"Frith Street, Soho to Webber Street , Southwark",657,2442.678873567175,910.509893455099,frith street soho to webber street  southwark,2
"Serpentine Car Park, Hyde Park to Exhibition Road Museums 2, South Kensington",657,1009.146441139126,887.6712328767123,serpentine car park hyde park to exhibition road museums  south kensington,1
"Imperial College, Knightsbridge to Ilchester Gardens, Bayswater",657,1643.2692280146655,812.9665144596648,imperial college knightsbridge to ilchester gardens bayswater,0
"Tachbrook Street, Victoria to Gloucester Street, Pimlico",657,154.6923521110529,2877.07305936073,tachbrook street victoria to gloucester street pimlico,2
"St. John's Wood Road, St. John's Wood to Malet Street, Bloomsbury",657,3122.4544455046034,1072.531202435312,st johns wood road st johns wood to malet street bloomsbury,2
"Queen's Gate (North), Kensington to Ravenscourt Park Station, Hammersmith",657,3985.27126969422,1213.3759512937593,queens gate north kensington to ravenscourt park station hammersmith,1
"Westfield Southern Terrace ,Shepherd's Bush to Black Lion Gate, Kensington Gardens",657,2149.1786844103076,1588.5053272450534,westfield southern terrace shepherds bush to black lion gate kensington gardens,1
"Gloucester Avenue, Camden Town to New Cavendish Street, Marylebone",657,2022.5625270835203,844.9482496194826,gloucester avenue camden town to new cavendish street marylebone,2
"Holy Trinity Brompton, Knightsbridge to Gloucester Road (North), Kensington",657,1037.1721862985776,655.8417047184171,holy trinity brompton knightsbridge to gloucester road north kensington,1
"Bunhill Row, Moorgate to Columbia Road, Shoreditch",656,1293.0953391769374,584.0365853658536,bunhill row moorgate to columbia road shoreditch,0
"Finsbury Circus, Liverpool Street to Poured Lines, Bankside",656,1621.4214004174714,788.8810975609756,finsbury circus liverpool street to poured lines bankside,2
"Bedford Way, Bloomsbury to Bonny Street, Camden Town",656,2121.3012078601328,996.7179878048781,bedford way bloomsbury to bonny street camden town,2
"Central House, Aldgate to Ansell House, Stepney",656,1214.1415084680466,714.8795731707315,central house aldgate to ansell house stepney,2
"Curzon Street, Mayfair to Stanhope Gate, Mayfair",656,330.39519681949554,953.939024390244,curzon street mayfair to stanhope gate mayfair,2
"Chapel Place, Marylebone to Warren Street Station, Euston",656,1197.7303196195053,714.2926829268291,chapel place marylebone to warren street station euston,2
"Wardour Street, Soho to Porchester Place, Paddington",656,2225.6362986394483,1147.650914634146,wardour street soho to porchester place paddington,2
"Hoxton Station, Hoxton to Norton Folgate, Liverpool Street",656,1128.2782489772878,579.4603658536586,hoxton station hoxton to norton folgate liverpool street,2
"Howland Street, Fitzrovia to Wren Street, Holborn",656,1622.3957139505087,687.3155487804878,howland street fitzrovia to wren street holborn,2
"Wormwood Street, Liverpool Street to Ontario Street, Elephant & Castle",656,2547.330255516993,993.7454268292681,wormwood street liverpool street to ontario street elephant  castle,2
"Gloucester Street, Pimlico to Elizabeth Bridge, Victoria",656,565.7930964912179,1233.7103658536582,gloucester street pimlico to elizabeth bridge victoria,2
"Upper Bank Street, Canary Wharf to Mile End Stadium, Mile End",656,2091.861563689798,858.0045731707319,upper bank street canary wharf to mile end stadium mile end,0
"Barbican Centre, Barbican to Graham Street, Angel",656,1503.2491881139565,712.3033536585364,barbican centre barbican to graham street angel,2
"Kennington Road  , Vauxhall to St. Bride Street, Holborn",656,2184.6658955475727,859.8810975609756,kennington road   vauxhall to st bride street holborn,2
"Westferry DLR, Limehouse to Duke Street Hill, London Bridge",656,4253.2998321373425,1584.8003048780483,westferry dlr limehouse to duke street hill london bridge,2
"Exhibition Road, Knightsbridge to Waterloo Station 1, Waterloo",656,4225.58778741389,1704.2179878048787,exhibition road knightsbridge to waterloo station  waterloo,0
"Hortensia Road, West Brompton to Imperial College, Knightsbridge",656,2001.5390590008535,779.7317073170733,hortensia road west brompton to imperial college knightsbridge,0
"Queen's Circus, Battersea Park to South Kensington Station, South Kensington",656,2514.8650430233,1314.6554878048782,queens circus battersea park to south kensington station south kensington,1
"Doric Way , Somers Town to Wren Street, Holborn",656,1202.5888785935656,682.2256097560977,doric way  somers town to wren street holborn,2
"Blythe Road West, Shepherd's Bush to Chesilton Road, Fulham",656,2885.3864569173347,946.8216463414636,blythe road west shepherds bush to chesilton road fulham,0
"Putney Rail Station, Putney to Putney Pier, Wandsworth",656,688.2808639212063,3095.2942073170734,putney rail station putney to putney pier wandsworth,0
"Graham Street, Angel to Houndsditch, Aldgate",656,2567.1116358677914,884.2057926829267,graham street angel to houndsditch aldgate,2
"Howick Place, Westminster to Wormwood Street, Liverpool Street",656,4454.599492951979,1345.4618902439024,howick place westminster to wormwood street liverpool street,2
"St. Katharine's Way, Tower to Leman Street, Aldgate",656,744.5488585713388,868.7042682926831,st katharines way tower to leman street aldgate,2
"Drayton Gardens, West Chelsea to Trebovir Road, Earl's Court",656,1232.327017523147,869.5198170731704,drayton gardens west chelsea to trebovir road earls court,0
"Waterloo Station 1, Waterloo to Pall Mall East, West End",656,1237.2883514408363,1764.6661585365853,waterloo station  waterloo to pall mall east west end,0
"Good's Way, King's Cross to Red Lion Street, Holborn",656,1919.6076105019097,782.1067073170736,goods way kings cross to red lion street holborn,2
"North Audley Street, Mayfair to Serpentine Car Park, Hyde Park",656,1605.179296819896,1441.586890243903,north audley street mayfair to serpentine car park hyde park,0
"Kennington Lane Rail Bridge, Vauxhall to Bankside Mix, Bankside",656,2659.634831217589,1097.7317073170734,kennington lane rail bridge vauxhall to bankside mix bankside,0
"Malet Street, Bloomsbury to Waterloo Bridge, South Bank",656,2154.8214263837986,855.233231707317,malet street bloomsbury to waterloo bridge south bank,2
"Falcon Road, Clapham Junction to Stephendale Road, Sands End",656,1432.6925771446104,783.314024390244,falcon road clapham junction to stephendale road sands end,0
